,ZIP,PriceChange
97,90034,0.027912374650860352
98,80134,0.01394343997641209
99,33139,0.006015009120344364
100,60611,0.00742983115772966
101,95630,0.020990371623057117
102,48197,0.015070630749014454
103,44107,0.028243302806209902
104,66062,0.017502598974044343
105,11211,0.011078464046286284
106,44035,0.026105358248155644
107,85281,0.028042594093883513
108,11377,0.004383223176230774
109,10453,0.0032591034773272183
110,90805,0.02711879266577134
111,7302,0.00523238544477815
112,90650,0.024601930469680282
113,90044,0.030798860426181428
114,85710,0.01946249816080407
115,92683,0.012786088037998246
116,85225,0.02379521529808166
117,11234,0.022161994811318413
118,30281,0.01694924134462235
119,37075,0.017111070990555758
120,11355,0.003158657480836057
121,11238,-0.007286088945669652
122,78641,0.018869594138952714
123,10314,0.0004434065446805995
124,19143,0.04820895942371546
125,79938,0.014740751688375112
126,91709,0.01800595850036372
127,11215,-0.002707363552213508
128,60617,0.04158907510862818
129,87114,0.020453527596648875
130,32210,0.017728552798200684
131,43081,0.017919795981378488
132,94558,0.020203127437381688
133,90026,0.015946926198992774
134,76063,0.015107202780043637
135,77459,0.0026333752594394377
136,91910,0.023691171231700947
137,27587,0.014709619294030678
138,30040,0.012991318517686062
139,97229,0.014687962727970997
140,93722,0.026455026455026454
141,6010,0.026151407094738212
142,17603,0.022709069018845302
143,76028,0.009408251486094331
144,33908,0.003692966107544695
145,43123,0.022406657874391743
146,75056,0.012702131701504223
147,89108,0.02172828344428476
148,85308,0.025901020211022266
149,78577,0.015718265021886193
150,78240,0.014454626071534141
151,94533,0.0086175512550297
152,87111,0.02053009165644297
153,14850,-0.004419864795366968
154,33024,0.009332675109396147
155,98012,0.02952006289176192
156,48180,0.024610977277166483
157,77845,0.0075545003237643
158,30318,0.016480652030251855
159,44060,0.017713655843085544
160,85364,0.02565229677540896
161,95608,0.030167439781429738
162,43055,0.018972855766141987
163,11385,0.006271680096416072
164,33647,0.011550147986271074
165,92677,0.014878151875087101
166,44256,0.009561367315199796
167,2148,0.021662144596109094
168,15601,0.018861227035064997
169,80013,0.016569824894264597
170,90066,0.026716560676666962
171,20906,0.015489743090155036
172,47906,0.011652816097223496
173,65807,0.021833799440671195
174,6902,0.017334454329849043
175,45011,0.019364423421731187
176,30188,0.015048202050246985
177,92336,0.02345525913931108
178,99301,0.01532984016494616
179,10468,0.006676295772891642
180,11373,0.009603277156132297
181,65203,0.01080154205440158
182,28078,0.018163572199517336
183,60620,0.0346987453378409
184,46307,0.007415698894641108
185,95823,0.026409284317736
186,92345,0.025171999174688552
187,27610,0.017119456846323693
188,34135,0.0027669259889322962
189,87120,0.019494092238431085
190,27410,0.015950236898897203
191,75035,0.012598169914399222
192,98103,0.027051567586088746
193,77450,0.012086325539534622
194,95747,0.01854439854015436
195,89121,0.021226455080277366
196,27406,0.023115962180200223
197,92804,0.01763248293795205
198,8753,0.035503710019774676
199,75228,0.007780320366132723
200,92126,0.022605820796975123
201,10028,0.0072853124591555195
202,60634,0.025516487197422735
203,20011,0.017093869937946125
204,43130,0.026296765936266783
205,76244,0.015622372869229255
206,92503,0.025625589985875476
207,91911,0.029519273262951142
208,29732,0.034114587971290675
209,32218,0.017042513502163275
210,22191,0.01869578740021426
211,28314,0.023188718003954546
212,32256,0.013942233830081426
213,11233,0.0142928983389122
214,23320,0.01288891178288641
215,40475,0.0075184105987491584
216,21740,0.02124251209909412
217,92101,0.009427021676464883
218,90019,0.01590797235911863
219,34711,0.012307604849139462
220,30052,0.016278206344622747
221,38401,0.012593351238016536
222,77095,0.01674600330995888
223,7002,0.009948637949050022
224,30041,0.011157776772495477
225,60016,0.017216392620923365
226,33009,0.0053605821687112785
227,94536,0.024731927528267972
228,89052,0.021252306521442572
229,74012,0.015102334460626865
230,10457,-0.007242402982742616
231,80634,0.009015383522610856
232,43026,0.020895650611913372
233,92592,0.025359968615630814
234,43230,0.02046308972310405
235,89117,0.02399143422318204
236,30080,0.008952251497573852
237,20001,0.006795408739404508
238,27834,0.018442138003313163
239,90280,0.021338681686393916
240,29072,0.010490835802524485
241,46227,0.01761940667781993
242,32244,0.013882688799607603
243,21117,0.01841757366123979
244,10027,0.0018098251789313827
245,19111,0.02411436613598689
246,90201,0.024143087924112266
247,91730,0.022549025939775973
248,48103,0.011059082665879882
249,11236,0.01757653765539876
250,75206,0.004324171912989619
251,90004,0.012924940944762963
252,37128,0.00802268792742066
253,92109,0.01548687603702297
254,30062,0.011149768736441407
255,60628,0.04159888449918661
256,7093,0.008536151389433191
257,32822,0.013112078346028292
258,30331,0.01887558146023243
259,75217,0.012162713291497283
260,2360,0.0156132603648103
261,34953,0.01202275620880272
262,37130,0.013343509195204216
263,33186,0.012181567879560984
264,2155,0.012206427446952536
265,10701,0.014114969149619867
266,33012,0.01246908890766595
267,91342,0.029492878462400125
268,90706,0.026029284089368856
269,92335,0.021157151545601185
270,95123,0.027961009395620184
271,92021,0.026726166170837465
272,32174,0.007005505948999916
273,22304,0.014409429382482412
274,87121,0.02142261674122606
275,11372,-0.002043165393854097
276,22193,0.021366621462644914
277,93065,0.017557978023958937
278,27858,0.012357923430768856
279,45840,0.020754224055701032
280,60649,0.02313425389344734
281,33063,0.010833455066371993
282,27703,0.010262588669402297
283,23454,0.013876780234479504
284,60626,0.018276820654235217
285,33064,0.013841142699989687
286,48185,0.018372223441347865
287,92627,0.01457032118446285
288,33027,0.006542462788824003
289,85705,0.019656464370395844
290,33311,0.010876096898638079
291,8831,0.02005861031850081
292,20147,0.017207575694253904
293,44130,0.030000515916008875
294,90025,0.017867780681603225
295,20878,0.013566379924387705
296,43228,0.021893034272478636
297,30022,0.010946099894313518
298,30004,0.013020114136816608
299,23666,0.01660653412625345
300,85142,0.028270029665580638
301,98682,0.018998807527382457
302,95035,0.03499873808460657
303,91710,0.025278451661327722
304,90011,0.034393296493651734
305,23223,0.01374168785835005
306,11218,-0.0064161254835160934
307,27713,0.010593451640963694
308,77082,0.013458184251711256
309,44077,0.01808771774169698
310,94544,0.02565093159044563
311,43701,0.008030173987103054
312,29730,0.04140668050785664
313,11223,0.012039715786793807
314,60622,0.015801396769150208
315,29464,0.009976257828820806
316,60616,0.010737069221817316
317,27284,0.018397227897287986
318,35242,0.006630933303862519
319,58103,0.005527074259554967
320,80015,0.014685252762514622
321,20019,0.025700065863556207
322,55901,0.0038678854876444822
323,10021,0.02720810227836831
324,80525,0.0077366057033339845
325,30127,0.01295184021430557
326,97402,0.023028223303156615
327,33313,0.01178110526552453
328,71913,0.011905459059978215
329,90027,0.018846595481422816
330,37064,0.016509750050257992
331,37066,0.01747729664896091
332,98115,0.029249696222426
333,42101,0.0016213229413560948
334,93727,0.028521433605643878
335,94568,0.021293500545836994
336,19124,0.024241999205180356
337,95051,0.02873758037966439
338,91335,0.03006510239381149
339,95687,0.008454978724903755
340,32828,0.012408699580833814
341,32225,0.0170199113399561
342,76116,0.013401673601734226
343,90731,0.023948459120565972
344,77840,0.015927213353802865
345,85251,0.02871970452646052
346,77007,0.008383493624151963
347,23452,0.012369779375394107
348,75150,0.00866857344193662
349,30253,0.019178042586819193
350,37122,0.010676311282287583
351,30135,0.018827789306496368
352,73160,0.013175866173798635
353,89031,0.022973216538697234
354,93550,0.023601142707166147
355,43068,0.024541667093181563
356,93536,0.02523899179446315
357,29681,0.015869349202682535
358,60615,0.025214404867039544
359,7087,0.01434389097116916
360,40601,0.003783675379370279
361,33319,0.012611976283779653
362,78501,0.02594085917487637
363,98122,0.021338145481738173
364,21215,0.019976753304951828
365,63123,0.02843069728137245
366,14580,0.018390468281390515
367,92630,0.013662012082865327
368,66061,0.01704390137225958
369,14221,0.027367115375275072
370,23451,0.008846415994547314
371,94509,0.025910063669144317
372,11225,0.003032371759251909
373,11208,0.022821747738044358
374,95758,0.023179523901413788
375,93306,0.02444828213859206
376,60641,0.030349484333152398
377,45601,0.002119430693069307
378,78249,0.01473547241838401
379,89123,0.023205890971169405
380,21122,0.020192821303163775
381,89148,0.022263556248000166
382,93307,0.021920998600569987
383,77057,0.0008602826907422482
384,19446,0.016112702131967947
385,93535,0.02737182427856784
386,78254,0.012328501437762993
387,94122,0.018218968862226015
388,33467,0.020393179251534544
389,11101,0.007128087271316043
390,77521,0.012097753569638308
391,93274,0.020370018775183005
392,27707,0.01205491804158571
393,46143,0.02168091206560535
394,34293,0.02608340839627072
395,29445,0.019889594854296585
396,98133,0.034420304837202376
397,33321,0.00537076036888517
398,75070,0.013775886227318145
399,60660,0.01758270578097486
400,28205,0.024430263153550808
401,75002,0.015166658337914148
402,60453,0.019632448186528498
403,2301,0.018181608126413444
404,75043,0.01064640550211441
405,93257,0.017106920526940444
406,19020,0.020409211188437748
407,99208,0.028051342758154785
408,37167,0.010032115120354502
409,28601,0.01066434605884038
410,31088,0.012113783280376903
411,11204,0.013846705855205152
412,93230,0.025653748052129284
413,11213,0.0009514046933875022
414,32246,0.019360570010348837
415,19720,0.01578551741418191
416,48823,0.01684159782632513
417,70726,0.0044679522980387
418,21222,0.033259014061388634
419,29579,0.01614302258522794
420,31419,0.011874251143098159
421,19120,0.022678831557157095
422,11219,0.012671580831877409
423,38655,3.698241948233858e-05
424,22204,0.008899600882389705
425,27519,0.010977961730990096
426,37040,0.023868772025075282
427,27705,0.009475169245569914
428,77346,0.01218035846178724
429,93309,0.021925796975301927
430,85282,0.027307115018753925
431,20874,0.012826912029232551
432,29223,0.01613859708573365
433,30909,0.024796240588529653
434,29485,0.015228946893508113
435,28216,0.020985061804992124
436,10032,-0.0011457203809892254
437,94541,0.02737411388575569
438,94538,0.025032171925088224
439,95076,0.021311000283492053
440,36117,0.009842155173864981
441,78748,0.026300546970167434
442,76179,0.015308291388926677
443,90802,0.017284857444957006
444,33157,0.01486844240962237
445,85383,0.024722223491825533
446,78251,0.010751793189551764
447,60085,0.022966922918323467
448,78758,0.03238942397943712
449,94513,0.032454446829359336
450,28215,0.019935679397944335
451,32765,0.012622362704388532
452,83646,0.022820993190852498
453,17331,0.014565454508036467
454,60056,0.014921625040303579
455,32608,0.007340306477622199
456,90631,0.019563875177008683
457,31907,0.019627370029102652
458,30263,0.012989448778001135
459,92104,0.028433202239541197
460,77375,0.015556820337696831
461,20852,0.013692343791205255
462,37421,0.014366174189862052
463,60637,0.029686169373915786
464,63021,0.024123587956929246
465,92647,0.013741880418223593
466,37129,0.011608617594254937
467,87124,0.015240938598552387
468,30906,0.031096845447642713
469,32792,0.012050962106784002
470,20020,0.012922058228871816
471,33511,0.01676956065590216
472,15301,0.01180326783319814
473,85204,0.030654579877599834
474,92154,0.023859145097738566
475,59901,0.02164323925899906
476,77083,0.00953212126279703
477,75211,0.011267298681486324
478,30066,0.008900943315763438
479,21224,0.019838119183097348
480,97045,0.01793708956040398
481,85345,0.027347372611127813
482,92618,0.005810176181245277
483,78741,0.01987617545704106
484,92115,0.02278770075262131
485,83301,0.022390497800333867
486,63129,0.02567029597698781
487,6516,0.031135276914903292
488,1960,0.021332748219024145
489,95355,0.01658396483741665
490,89110,0.021801248356017086
491,11368,0.008391468358129792
492,37027,0.020270311789502143
493,43015,0.010855762672906564
494,85301,0.03897340932190312
495,85022,0.02518407399643643
496,11203,0.012438256596626826
497,55124,0.01883655432362445
498,94587,0.028852991058097015
499,60608,0.01892647842301545
500,78664,0.01637016620729976
501,33578,0.01573932584269663
502,33458,0.02114663036588725
503,74133,0.013053715967623253
504,95670,0.024332376070211225
505,11220,0.005539981945170333
506,21061,0.023986645215484718
507,19104,0.041544941394044396
508,92646,0.012337141556768747
509,10031,0.012330573181951835
510,42701,0.015644668225139362
511,11216,0.002285115024722111
512,98632,0.020170065425824082
513,28227,0.02223136933585483
514,23322,0.01189358127497939
515,79924,0.0262839932057366
516,92620,0.007088609690802089
517,38305,0.01815856151388668
518,78753,0.024118955234845096
519,70072,0.016981887556822197
520,96706,0.00918974131094221
521,32825,0.011084067638729257
522,97401,0.016588470546127932
523,19067,0.0169228488113478
524,75098,0.013838467225642607
525,19134,0.022276581091029996
526,60148,0.016661716552814048
527,73013,0.00972454125168858
528,30101,0.010970206578694686
529,89074,0.024608046315316764
530,30058,0.03342370635719018
531,32303,0.018552370063613825
532,33414,0.022962440193870455
533,95014,0.03559418309731574
534,98208,0.030037818263571617
535,53704,0.022046492269650268
536,92376,0.02736468481239703
537,43229,0.025924989557455976
538,95112,0.03463746186152328
539,78253,0.009686107187552601
540,14094,0.017200116975118914
541,85008,0.03420758588464742
542,28210,0.02647164244947476
543,45013,0.02094028318330508
544,45044,0.01938519291964996
545,30083,0.02229335635201803
546,89103,0.01850052469975514
547,32771,0.01256343403271839
548,12180,0.013994964774578459
549,94080,0.006912638722320814
550,92648,0.01393696595844061
551,92130,0.020332707975719063
552,80016,0.014257128130190228
553,27265,0.016602544824797005
554,92105,0.02709583139435721
555,33433,0.01925086301532927
556,84404,0.026345682245239553
557,79424,0.020026494194654406
558,47150,0.012534090484551874
559,41042,0.023283185213842407
560,92122,0.017129310168136697
561,77373,0.015052240127501329
562,67401,0.004501641775235674
563,23455,0.014330922098821468
564,20910,0.015088148947888787
565,29483,0.014610665330013794
566,39759,-0.004249980219506957
567,85255,0.025750223089899833
568,8759,0.04027585081204603
569,2135,0.019519879589715995
570,95648,0.014956180287944
571,19148,0.0163829778952408
572,22407,0.01625425028007626
573,29588,0.015837546724881836
574,33015,0.013164366411303544
575,11354,0.003022989649681529
576,30047,0.0180902804013346
577,48439,0.014014004405772619
578,92563,0.024385379067178824
579,77070,0.015747086096385098
580,27407,0.022538954442946676
581,53711,0.017281182178348772
582,75204,-0.003316513025337446
583,7305,0.009015117463171341
584,7047,0.015477110750782458
585,90036,0.008880222930875873
586,94112,0.014998290513758167
587,33463,0.020410478297155175
588,75068,0.014688049269003856
589,76137,0.016696052523806855
590,89147,0.023758272100374525
591,78759,0.021477283384916328
592,45140,0.018144880750285253
593,28025,0.013356375425340943
594,94087,0.025792353941775637
595,27603,0.015259912811116768
596,30075,0.011013215859030838
597,2151,0.024482046646816958
598,97124,0.015377462991382644
599,10014,-0.040486051818893726
600,95125,0.02804242876732295
601,38654,0.023288482974958665
602,90640,0.02775299115762399
603,75071,0.015079112542836788
604,33436,0.01987812613265676
605,98109,0.017508135995359955
606,1201,0.02688174895863734
607,83709,0.024364529508538593
608,63301,0.02090579090408043
609,8873,0.013862840131940314
610,20904,0.01893269530843649
611,6511,0.03599413045354714
612,19702,0.01820807737024834
613,76051,0.013850871050565493
614,98034,0.03200772986167616
615,54601,0.017606104489250308
616,34668,0.030058131291648943
617,78640,0.013959969489199774
618,92562,0.025659887954586527
619,96815,-0.005044065404447439
620,19131,0.04233262251124295
621,6457,0.031974892693958555
622,2780,0.026167883211678834
623,17601,0.018000394223509852
624,19711,0.016150408903127897
625,27529,0.015704025494268546
626,47130,0.015303172114484658
627,79928,0.016766827693135658
628,8527,0.025320464736377123
629,22192,0.020855538787872392
630,33141,0.00685585757694817
631,22201,0.0001486090054199419
632,30067,0.008986800636565045
633,30114,0.01156057796218964
634,59102,0.0406862844511144
635,60004,0.01879252345903837
636,45040,0.01032405637693133
637,48038,0.02137372898941689
638,92117,0.021495803478050725
639,7306,0.01880443720945844
640,33324,0.006200512342803912
641,85201,0.036050386089893936
642,78209,0.012351387054161162
643,94086,0.03615616355616744
644,32137,0.0066314029735670575
645,27106,0.021331754803641564
646,43302,0.0036435583618042644
647,11746,0.012762321290749385
648,80504,0.009892992811898883
649,94806,0.03719481349343699
650,33178,0.008300643429473332
651,19144,0.014069133504529813
652,48066,0.03267398899137909
653,23112,0.01374596862956117
654,92128,0.0218688918029542
655,80219,0.014150813458285815
656,33021,0.011710055833047765
657,72034,0.008019931812221348
658,94591,0.008729535491694914
659,91801,0.01962172934597162
660,34748,0.013356026383321668
661,29229,0.01608700514426303
662,19380,0.011947881668442186
663,78223,0.008740234696362403
664,91331,0.030057314420697583
665,30907,0.016728677488647176
666,45424,0.0305799930086227
667,7728,0.025153206131406862
668,23456,0.013432131147540983
669,85326,0.030197620076829596
670,30144,0.009664497139214405
671,28540,0.011768311761287809
672,33023,0.01298441369993245
673,32839,0.013243449741939844
674,70065,0.016504225826763273
675,97504,0.018931667709192662
676,33914,0.011713259929793711
677,92805,0.01547186773633491
678,78520,0.03666306046399807
679,84015,0.03024383933768838
680,90042,0.03221385446733324
681,24060,0.002390842525605741
682,98225,0.022527493355684627
683,77386,0.010292614686546393
684,97206,0.0306645999597777
685,75034,0.011875687745050906
686,92020,0.024922702647668753
687,94553,0.039443755690618504
688,92201,0.021207598013315017
689,75115,0.011008169797018446
690,33308,0.010967793198432038
691,34698,0.024301441113783462
692,94015,0.005585595561050928
693,7055,0.02321501566970977
694,10466,0.017034739326236385
695,92399,0.01891474119257935
696,92882,0.02414715872053795
697,7111,0.030327342035859135
698,97702,0.01734941441362819
699,29720,0.004698019986808208
700,22030,0.00848414133495536
701,73505,0.010680399563165646
702,58104,0.003733093980130964
703,46032,0.013809888575603979
704,37043,0.021158137628466897
705,10460,0.030494085033064135
706,78045,-0.009502071393037945
707,63366,0.020773716659853333
708,23225,0.008702303120054353
709,77407,0.005311925436440755
710,75093,0.011642189368187809
711,30319,0.019457912612934874
712,78542,0.017754735112681733
713,36695,0.016008844195465225
714,39503,0.012611874109710538
715,80538,0.008024375256042606
716,33418,0.018467105312478915
717,38016,0.01789029144236124
718,33312,0.015549690905280805
719,85351,0.02268014055298371
720,10036,-0.006415885609759709
721,29414,0.011237481145765572
722,19382,0.01287062488750425
723,33437,0.01601246085003676
724,70119,0.003420338332465111
725,11374,0.022007382471391522
726,85338,0.02667187446931359
727,28546,0.010276958465505408
728,60638,0.01869355504819493
729,56001,-0.0027199605672932584
730,78228,0.016129032258064516
731,27526,0.014379437404511548
732,7003,0.021141643428492438
733,60402,0.024148895578072666
734,78665,0.018071293341941682
735,93308,0.02065544369889699
736,95008,0.030236071441118933
737,21218,0.019724000322226834
738,88101,0.010477672340681282
739,97405,0.018184634692586205
740,65202,0.012034056202167426
741,27606,0.015609230976249748
742,44646,0.020059513620982503
743,92656,0.014482965631097104
744,92056,0.024506307136465764
745,45069,0.017441669734602306
746,32068,0.006563964561864457
747,23185,0.010730547940370157
748,6810,0.021826462727767247
749,20850,0.012599105179183568
750,78230,0.013352259319898786
751,34997,0.021227710903551272
752,92704,0.01339469425831594
753,19146,0.013198091328339509
754,79109,0.008707674255142408
755,28645,0.013866502716804306
756,99336,0.012364318475563029
757,92071,0.029016185596820714
758,36830,0.015093104311490246
759,80020,0.01715921021126112
760,92626,0.016140335432634892
761,75007,0.016225635068418266
762,53209,0.0345563639676693
763,8021,0.03341376630812646
764,48187,0.017794177655786246
765,27405,0.022587663660616125
766,34221,0.01110436576060081
767,78504,0.010567140689112473
768,60639,0.028492338037850316
769,63303,0.020487619877590707
770,95350,0.023692448071780704
771,34952,0.013058888756880915
772,95624,0.02522058949021214
773,27616,0.013104399741167757
774,85205,0.030083670892064915
775,85374,0.02177701287362434
776,21206,0.024999674143976226
777,75219,-0.0007030009352423156
778,55044,0.018221261346640802
779,19145,0.011796946672625909
780,96797,0.006109496237605195
781,10940,0.022659787999933647
782,92509,0.02561374066556349
783,29910,0.010681490475829097
784,10472,0.02354333734088571
785,10473,0.01071435068124352
786,19140,0.03715816358313088
787,92024,0.02387619649091748
788,92553,0.022521264968637142
789,4401,0.02065300010210217
790,35758,0.0251194948051505
791,29607,0.014678416946274812
792,33810,0.026201737451737452
793,89119,0.022865312938274568
794,22003,0.017294618015618886
795,30606,0.017586157392941892
796,34741,0.004826932246157473
797,78550,0.019634780008223992
798,61265,-0.0013949433304272015
799,96720,-0.005711157638108998
800,19320,0.014753517253181112
801,22554,0.021300457141377124
802,89129,0.02407863198365587
803,33065,0.008703241173804449
804,92880,0.024092713718072516
805,26003,0.005527825509823709
806,92253,0.0230612159853315
807,90006,0.024880220793114895
808,44124,0.024244515472904255
809,12550,0.016762378989481432
810,96817,0.001008431491516204
811,38017,0.01442491866255888
812,11210,0.013230655924366317
813,23188,0.01265290090898889
814,10033,0.01419766964098827
815,75080,0.009443247575197078
816,48228,0.01595715311136878
817,97223,0.019830514364146533
818,89122,0.02274639498171458
819,70816,0.004193046762190381
820,85254,0.029157601366537805
821,23434,0.012788508849937028
822,48044,0.022870728697595988
823,20774,0.018295569834291512
824,92223,0.022709777813338924
825,49009,0.018336500447764453
826,28173,0.013205958005189757
827,78258,0.01282816064336885
828,45238,0.027145804482378542
829,63116,0.03092599346497659
830,60073,0.017817838174075316
831,75040,0.011686632933046934
832,33033,0.014698788343123067
833,29501,0.005547112937218188
834,27613,0.014862412947448202
835,95020,0.023019101331663766
836,27215,0.01001493013034507
837,75231,-0.004259658393010267
838,29526,0.01541493707402473
839,19147,0.014668919846357747
840,87109,0.01916967649229096
841,65802,0.026441500127004417
842,57106,0.012368199583173608
843,30016,0.01173012059326341
844,77042,0.010914369777682833
845,85248,0.023993202465850363
846,76549,0.01845178403907741
847,28412,0.009809641453178879
848,43235,0.019221389615572206
849,98661,0.01804314665504467
850,11434,0.01426523242135718
851,90255,0.021357005114446215
852,60630,0.021766706606473764
853,21228,0.019295835362052764
854,90028,0.01906672548475356
855,73072,0.011980252234429646
856,94115,-0.0027479312555663384
857,92234,0.02491846870211713
858,78681,0.019294608159704518
859,93003,0.022542758217575537
860,75061,0.010828149564382184
861,91786,0.024830853043846406
862,72701,0.0199106865915165
863,85207,0.025969202873815888
864,84043,0.02178334241708553
865,47401,0.011350782351157024
866,21207,0.02849040614688324
867,40324,0.023813250890306423
868,98125,0.03721049763169672
869,20744,0.018762354187833143
870,38111,0.030246659209984105
871,75126,0.007003017721679614
872,33020,0.013232394455398724
873,33614,0.02452492426328835
874,78250,0.0099361324534277
875,75149,0.01042534736985323
876,97301,0.026240170557246367
877,97501,0.02256692814651723
878,33176,0.014895568820878259
879,75025,0.014022926794262189
880,17602,0.017994883475754543
881,19464,0.024511295668195626
882,80123,0.01572013968616362
883,37087,0.010593510528630232
884,19149,0.024393993747757903
885,93312,0.022039006759587546
886,55106,0.022608973026789554
887,15237,0.029484265928387952
888,12065,0.019644511427899837
889,87112,0.02058028404980391
890,15642,0.011804194167290177
891,43016,0.01854010977084561
892,7024,-0.003862128325798906
893,55337,0.02063344091485803
894,60643,0.018796804097881464
895,80918,0.01483984038130446
896,96789,0.00767911352887562
897,80012,0.02003907276445521
898,40214,0.020770117531701757
899,90024,0.024676708835185558
900,85122,0.031486282666771816
901,22314,0.00947250335258958
902,32935,0.022776537046768262
903,28806,0.015883814589389204
904,92057,0.024404411596108136
905,57701,0.011327256676699886
906,72764,0.016667228609640695
907,29651,0.019860870812453496
908,32164,0.005904472284944278
909,55303,0.0231552894323536
910,75024,0.011050312019702609
911,46360,0.016017844123782782
912,89115,0.023138241587697228
913,66502,0.0023717502704404753
914,47374,-0.002344913544516388
915,11224,0.003183361137471548
916,77063,0.009605347842312206
917,34744,0.006397772511477666
918,43615,0.020586760919989466
919,62704,0.002747730832287669
920,63031,0.03182143007272269
921,28117,0.01704903815830968
922,78216,0.01383937111949773
923,54956,0.019745392651081346
924,28262,0.021821699235042506
925,70001,0.012919973080307949
926,34655,0.015546450584780215
927,27360,0.020571330408205628
928,7083,0.017618901852639448
929,85016,0.022988090339942396
930,70301,-0.002510460251046025
931,19335,0.014637238365000053
932,14120,0.018919762722447706
933,77081,0.014894574923088467
934,20171,0.014532242001742812
935,27513,0.014145346064699294
936,80014,0.015159572043670749
937,11691,0.017732989935217585
938,58201,-0.017036569292643338
939,53511,0.03095606208487005
940,76133,0.014483591601778326
941,89502,0.024480614000264654
942,33322,0.010354343324198555
943,37918,0.019546102969783426
944,8054,0.019201222635006055
945,7601,0.02097328773742242
946,67212,0.019363991015486463
947,14075,0.025513170146093386
948,54115,0.020898550363136738
949,10306,-0.0002579703176193727
950,98003,0.031159213463675194
951,73120,0.012569471734126762
952,98391,0.026102803237390792
953,33125,0.011759862823209847
954,92708,0.015719090418632415
955,1844,0.01580250796021856
956,65804,0.01900249432096566
957,93063,0.01952543041783829
958,77546,0.014491954276574329
959,27615,0.016499465295106177
960,92103,0.021965375211999736
961,70506,0.010223371971543705
962,45014,0.019655728248505335
963,75063,0.006635412073247151
964,77406,0.002334768908268777
965,73071,0.014828371142554126
966,32837,0.008149634971668117
967,98226,0.018431159356750784
968,7470,0.020258796841638275
969,85224,0.02237490783204436
970,93277,0.023615654624035913
971,45324,0.006564721018733094
972,75074,0.01118958695411012
973,80229,0.018260160099416105
974,43207,0.028010862381102904
975,74055,0.014783205059818639
976,76010,0.017175061400559584
977,13760,0.02009680633986618
978,37221,0.012847978715989977
979,35215,0.017092324383901354
980,10010,0.0028338926693207934
981,85375,0.026376781575535947
982,29073,0.00998911331418512
983,43232,0.026226135675569206
984,33615,0.020255775036810808
985,78247,0.012861958443854996
986,80526,0.007314617609008086
987,32216,0.020645224532473614
988,80211,0.0114078540677779
989,48307,0.013505770918544768
990,12866,0.02755757207754239
991,30236,0.018167172157908546
992,27612,0.016438255153743246
