Geo_ID,Geo_Type,COUNTY_PriceChange
51041,Counties,1.1741640990225244
41047,Counties,1.150029686337565
48039,Counties,1.2295705345501955
51107,Counties,1.1890006740416275
36087,Counties,1.0978693000615454
48027,Counties,1.0397010076605773
17111,Counties,1.0303373590462288
51087,Counties,1.1138994124047878
49011,Counties,1.3275894827784458
36001,Counties,1.1055796561074815
39093,Counties,1.053464845319405
08069,Counties,1.1235473852289424
42095,Counties,1.1107517565940679
12033,Counties,1.0824971051283108
36027,Counties,1.217312633357041
12069,Counties,1.2902518933393292
21067,Counties,1.1426381361318378
17201,Counties,1.0151208404761523
33015,Counties,1.2685358822551336
08013,Counties,1.1733980549436531
02020,Counties,1.0540410102731879
48167,Counties,1.1697023798916737
34015,Counties,1.055262843324311
24027,Counties,1.0704300689805006
08035,Counties,1.2326122574906773
31109,Counties,1.2130911067225578
45083,Counties,1.1799117040922837
23005,Counties,1.3176849318799233
26065,Counties,1.0134391808984824
42049,Counties,1.0506224557975126
48303,Counties,1.005538276682192
12111,Counties,1.2273998338180305
12073,Counties,0.8977515035139266
29077,Counties,1.0778417575731234
18057,Counties,1.1957925379072543
34001,Counties,0.9854460711352905
09011,Counties,1.1524641959243995
17163,Counties,0.8317792819943247
06079,Counties,1.118804975489562
45051,Counties,1.0782575329614863
17119,Counties,0.8933169899808142
12097,Counties,1.1985018970679944
42043,Counties,1.079405250325189
37063,Counties,1.2515491789588424
18141,Counties,1.0932085876941422
13051,Counties,0.9317763111734783
26139,Counties,1.291625221527392
47149,Counties,1.2444845799455606
45063,Counties,1.0979037233429394
06087,Counties,1.1796527248697815
13063,Counties,1.3123713733075435
06047,Counties,1.210107053342265
40027,Counties,1.0707629634389255
22017,Counties,0.7496601286887064
08123,Counties,1.197960568920372
06041,Counties,1.1272078954384155
48245,Counties,0.9373603330420927
53067,Counties,1.2266385267187232
53035,Counties,1.1898473310580906
26077,Counties,1.0970430570626335
48479,Counties,1.1663747581571942
55009,Counties,1.1278473511100668
12001,Counties,1.011500687619648
28049,Counties,0.7616567465734724
24025,Counties,1.0468370413378165
53077,Counties,1.235859278142282
51710,Counties,1.0632304494673939
39099,Counties,0.9561684675176734
37021,Counties,1.3850690423162582
27163,Counties,1.1778526581849686
42041,Counties,1.1006197460018814
48309,Counties,1.17003463347966
36065,Counties,1.1925009373458313
22103,Counties,1.0733383374057341
24021,Counties,1.0968159935028208
49057,Counties,1.2526546969867836
39085,Counties,1.0477596781005114
01101,Counties,0.7744747441797797
45091,Counties,1.2772568412380094
51550,Counties,1.0805385691425664
29047,Counties,1.2490395745049798
22055,Counties,0.9910982736846554
05007,Counties,1.2635004449293936
06007,Counties,1.2184708306561374
36091,Counties,1.1559304757144047
29099,Counties,1.1031996833832758
36063,Counties,1.3497528496299644
25001,Counties,1.1308738946182297
42069,Counties,0.9050575272015042
13057,Counties,1.2362808371959964
39165,Counties,1.2342131102910037
19113,Counties,1.0270374013422183
04025,Counties,1.3852234865759467
39155,Counties,0.9923880100800212
48423,Counties,1.061656208492768
35013,Counties,1.210929327194895
42125,Counties,1.0006045191318935
51013,Counties,1.1657034504769879
37071,Counties,1.3627312347053764
51760,Counties,1.112648097312607
13151,Counties,1.1988944236267831
41029,Counties,1.0623642409697363
05143,Counties,1.1719630186231316
37129,Counties,1.096067857019141
37179,Counties,1.1711581946498435
53073,Counties,1.231836774735342
17019,Counties,0.8967312118887047
06113,Counties,1.0615631817569688
36007,Counties,1.05070835495589
13245,Counties,1.1219345641406426
27137,Counties,1.0393870437248334
04015,Counties,1.4454751571408049
26145,Counties,0.89142321956075
18039,Counties,1.2283230466490713
17167,Counties,0.9252620882649784
39025,Counties,1.2075986092520647
10005,Counties,1.218886687253706
23031,Counties,1.3258656383089227
04027,Counties,1.219514465408805
55101,Counties,0.9282118170942443
01117,Counties,1.1826280737566712
48041,Counties,1.0226152810754034
01125,Counties,1.0372367229699813
54039,Counties,0.8586095097518907
22019,Counties,1.0700114409686807
12019,Counties,1.2037297863201974
12109,Counties,1.1475652678194854
09005,Counties,1.1192595670988992
13215,Counties,0.7668391909854027
16027,Counties,1.5857177534484184
45007,Counties,1.1841359673678318
28047,Counties,0.9872605715961467
17143,Counties,0.6999790552348673
15001,Counties,1.0994895313553157
42019,Counties,1.2842650900105894
47187,Counties,1.2174332769931275
36111,Counties,1.2624333517375228
01003,Counties,1.2258678983856492
06017,Counties,1.074549550456708
26093,Counties,1.269626905189576
12091,Counties,1.160989541344373
51700,Counties,1.041505196345121
18163,Counties,1.0526569876957415
13139,Counties,1.1289805699817668
37025,Counties,1.2451264311893873
20177,Counties,0.9688405469008036
45015,Counties,1.2253994459833792
37133,Counties,1.0597820772846878
06089,Counties,1.0526955904890014
55087,Counties,1.1878479323657758
13117,Counties,1.1907250895233088
53005,Counties,1.2328014909079117
06025,Counties,1.2408578301196935
39041,Counties,1.2046485224184782
18157,Counties,1.1976446521799209
12053,Counties,1.3377469799852493
39103,Counties,1.2243093727977448
47125,Counties,1.2178056933288741
26121,Counties,1.2633281117696866
42007,Counties,1.0809368709655027
42089,Counties,1.1238886276336961
17113,Counties,0.9030401134192997
46099,Counties,1.2078208619811888
37101,Counties,1.3410947321823814
12005,Counties,1.163856045774097
37147,Counties,0.9907618753432179
24013,Counties,1.0908425753511124
55139,Counties,1.0228184639669577
39089,Counties,1.212572490504317
55059,Counties,1.1721653779141685
44003,Counties,1.197950319724545
09007,Counties,1.119086383511377
19163,Counties,0.9723317155894723
18127,Counties,1.2048677003958002
26147,Counties,1.1322977228923425
37057,Counties,1.1350508171454212
29019,Counties,1.0452450443747674
10001,Counties,1.1408015534469351
45013,Counties,1.0728306672894825
39057,Counties,1.108245404687433
39133,Counties,1.1145633435795506
28033,Counties,1.261252436720816
47165,Counties,1.2380096718307927
55105,Counties,1.1645662026210264
26075,Counties,1.0887998852508685
45003,Counties,1.046349898378274
12015,Counties,1.1116963833291107
21117,Counties,1.1148914227658608
37097,Counties,1.1706716556588443
36083,Counties,1.1218649958629987
08101,Counties,1.2404051223868282
31153,Counties,1.295517125492323
25015,Counties,1.0066946680578022
41017,Counties,1.2296225659804316
20209,Counties,1.390122430500703
48209,Counties,1.2919340608868837
34011,Counties,0.979951722426112
47163,Counties,0.946578805897206
26021,Counties,1.1940229268089708
50007,Counties,1.187663758340054
13021,Counties,0.7047414461678831
15009,Counties,1.1416547799825174
36093,Counties,1.1311221569597179
37035,Counties,1.1677030361457545
42027,Counties,1.149423842533162
23019,Counties,1.179373038368026
22073,Counties,0.9456359638156417
06031,Counties,1.1915474298607023
09013,Counties,1.029787814381863
26115,Counties,1.1149227476316936
12113,Counties,1.194395316034841
37001,Counties,1.1003850603834133
48251,Counties,1.5715346244131452
06039,Counties,1.1246489078316462
27145,Counties,1.0655353793185325
38017,Counties,1.0712798719818857
42055,Counties,1.0576018874647606
48139,Counties,1.2938682430604402
34037,Counties,1.0363239496958667
42107,Counties,0.8279280575539567
30111,Counties,1.2141452048332821
17161,Counties,0.8732137373245967
24043,Counties,1.0069734642407557
08077,Counties,1.1702203355395275
24017,Counties,1.1226077382332118
33013,Counties,1.2657586671236898
12085,Counties,1.0841588279669672
39045,Counties,1.3237370645662894
18063,Counties,1.2535522460735153
27109,Counties,1.1218768394543375
35049,Counties,1.4025084175084173
42021,Counties,0.8576704578188789
13223,Counties,1.2966940639269404
37151,Counties,1.223675752961711
28121,Counties,1.132793267113285
12017,Counties,1.2916789784935232
01081,Counties,1.192389212620807
51510,Counties,1.0683626151561194
13153,Counties,0.9614310165229885
28059,Counties,1.0390787380049487
18081,Counties,1.2390875956413463
16055,Counties,1.5155431827054964
37159,Counties,1.1407163025563238
39023,Counties,1.1200816445287791
49053,Counties,1.127109907958852
12061,Counties,1.0683214557592082
18105,Counties,1.2495897510554663
51650,Counties,1.0078113125577775
48135,Counties,1.1212089694238412
45041,Counties,0.9579145205995532
48329,Counties,1.130560143336636
42051,Counties,1.122842887056668
45035,Counties,1.2299266203916743
06055,Counties,1.1910158237643231
26025,Counties,1.1788704864015842
17179,Counties,0.8236103266142071
36013,Counties,1.2434290993865555
06023,Counties,1.0438234032397775
04005,Counties,1.4157606186821572
37155,Counties,1.0060959476779703
55073,Counties,1.0819480866056579
37135,Counties,1.0389494269223565
42075,Counties,1.1450077552309685
13097,Counties,1.2053227735411696
55131,Counties,1.1529806146668018
18095,Counties,1.181983278601895
22079,Counties,0.8567374517631403
35043,Counties,1.2094999689074062
48187,Counties,1.2340108946688624
48441,Counties,1.1307980347638364
48485,Counties,0.9744426284562856
04003,Counties,1.0914913508082928
25003,Counties,1.0651917935965183
19013,Counties,0.9413440656690127
19103,Counties,1.010500201074372
35045,Counties,0.9449313094276303
27139,Counties,1.2013495779785384
51179,Counties,1.189168874974104
34019,Counties,1.0041791482768883
22063,Counties,1.1332606021538443
13077,Counties,1.119231009834077
42013,Counties,0.910804018789144
44009,Counties,1.315506522285694
05131,Counties,0.9461037849610102
39173,Counties,1.0742586578482238
27171,Counties,1.1721458422745725
39139,Counties,1.0997006104879585
40031,Counties,0.8168173759557633
13073,Counties,1.0615081384000251
33017,Counties,1.2411747648066054
47009,Counties,1.1753051025387014
47179,Counties,1.0417543087384618
37191,Counties,1.0990027959906548
51177,Counties,1.1484145823959018
23011,Counties,1.2908505016763632
36075,Counties,1.2382073907532312
48183,Counties,0.9703335765239947
22105,Counties,0.9905784259570584
48375,Counties,1.051743665913031
48181,Counties,1.2439135019327194
48381,Counties,1.0600134780170043
01103,Counties,1.1000596134477962
45077,Counties,1.2402378029876433
21015,Counties,1.188770026830203
01015,Counties,0.9409968704360524
09015,Counties,1.1070977102851152
18035,Counties,1.0102350893907428
29097,Counties,1.0953664305851611
22015,Counties,0.9892532401860014
48367,Counties,1.3278902072311325
53057,Counties,1.1941207928388058
13059,Counties,1.1359412017411739
41043,Counties,1.1708108767286785
42085,Counties,1.0433800217155265
36045,Counties,0.947209147864954
42081,Counties,1.0292544332406117
40017,Counties,1.0895391084945332
55117,Counties,1.0005680126286858
17093,Counties,1.1155249216245728
37085,Counties,1.2337349633251833
55063,Counties,1.0890746491968664
39169,Counties,1.2645923364060847
47189,Counties,1.295881687392944
17099,Counties,0.914362134538553
21227,Counties,1.0661802016864175
17091,Counties,1.0166129776816937
05045,Counties,1.031400334530026
49005,Counties,1.217485778731764
36089,Counties,0.8679677131811067
22109,Counties,1.105969723033513
18091,Counties,1.139257784635114
26005,Counties,1.360004648793224
20045,Counties,1.0744825053088465
17115,Counties,0.8847550806345875
13045,Counties,1.2174279315596164
18019,Counties,1.2422817704737839
48451,Counties,1.011014248090269
30063,Counties,1.4206634345015001
13185,Counties,0.8871277297385743
34041,Counties,1.0177995774299595
48091,Counties,1.2046056464540378
36069,Counties,1.1796897570622789
18167,Counties,0.9488126942493217
39029,Counties,0.9783551704135978
26017,Counties,1.1442213353214317
26045,Counties,1.1558502267642257
23001,Counties,1.2706018765724432
41019,Counties,1.080774718740604
45085,Counties,1.037297095328326
04017,Counties,1.8364059523478935
37019,Counties,1.2054455522459806
22005,Counties,1.091504042941669
05125,Counties,1.4035691561967276
37089,Counties,1.3200859678216073
13113,Counties,1.1498699062387305
39003,Counties,1.0626382252559725
21093,Counties,1.0269866830567507
17037,Counties,1.004164456785838
24037,Counties,1.021996207672964
01055,Counties,0.8669620376378974
16019,Counties,1.2790266049264323
54003,Counties,1.1915406008190508
37049,Counties,0.9805600530116992
48257,Counties,1.3619412186775581
13313,Counties,1.0788912469417316
39109,Counties,1.1290947511929106
53015,Counties,1.2715866226766155
55127,Counties,1.2648939590729356
19193,Counties,1.1711017786326612
55039,Counties,0.8905151324482475
36109,Counties,1.1154688036147253
01069,Counties,0.9797224709169706
39007,Counties,1.0198645059043419
29071,Counties,1.0372624147153537
42001,Counties,1.0506942433835869
24015,Counties,1.0494955716478802
46103,Counties,1.24647919426211
13015,Counties,1.1767451366120216
13217,Counties,1.1436521288830814
26091,Counties,1.177109970939529
51085,Counties,1.1149157587953646
36079,Counties,1.040245059850445
29037,Counties,1.1988776988738252
41071,Counties,1.1448211167750628
36101,Counties,1.091722633000971
51003,Counties,1.0478622842710816
47011,Counties,1.1325133130133214
12055,Counties,1.3219874928890023
06057,Counties,1.3329174464424787
55035,Counties,1.1936681539938618
24045,Counties,0.9397404963525056
47113,Counties,0.9550550788265815
37045,Counties,1.1068256087596011
02090,Counties,0.7818483157784961
34009,Counties,1.3891552432607657
51770,Counties,1.0650925428896572
21059,Counties,1.013360219092759
05031,Counties,1.0226228390389625
54011,Counties,0.8522893756519148
22057,Counties,0.8835941700375483
13115,Counties,0.975440023752969
54061,Counties,1.0210591619271752
05051,Counties,1.077285456187895
37127,Counties,1.1043035316462926
12035,Counties,1.129463289407647
51740,Counties,1.0789095290614314
28089,Counties,1.053875918325113
06101,Counties,1.1296467189839596
13095,Counties,0.751125734254682
42097,Counties,0.9224433326526443
51121,Counties,0.9805240263173353
36117,Counties,1.1659559190140023
19061,Counties,1.1092737621617361
37157,Counties,0.9843878991436876
12119,Counties,1.096037402136947
39055,Counties,1.034559436621952
19155,Counties,1.0335771367843765
01095,Counties,1.146323784514385
01077,Counties,0.892005799450445
39157,Counties,1.0213062224257357
48037,Counties,0.9671917910847112
45075,Counties,1.0429439063678811
51161,Counties,1.075648975184676
56021,Counties,1.2833063137083727
42073,Counties,0.9949039567246869
27019,Counties,1.1360069404903894
30029,Counties,1.3714107037432586
21037,Counties,1.1047992483441242
47155,Counties,1.5269083234653729
19169,Counties,1.083131996056617
30031,Counties,1.3435474995045253
29165,Counties,1.170133984179178
29021,Counties,0.8386039147749327
53025,Counties,1.2807581147680278
33009,Counties,1.0724561381241882
02170,Counties,1.0161264678066817
42063,Counties,1.0749827148759996
36015,Counties,0.9652017543859649
42039,Counties,0.9306837241833291
55027,Counties,1.1002808167351548
24009,Counties,1.0393045197877953
27141,Counties,1.2312937674318813
26087,Counties,1.1395982105309752
37125,Counties,1.1692742830632084
06045,Counties,1.1686458020787653
26055,Counties,1.3439573369144153
54107,Counties,0.98798144456494
40131,Counties,1.1535741922498608
48469,Counties,1.0027064172824238
48005,Counties,1.140063210151853
55089,Counties,1.1040172610681658
48231,Counties,1.3791623479452637
39119,Counties,1.0674205924690026
41003,Counties,1.1093823150310518
13247,Counties,1.1711437014165378
51800,Counties,1.0359824634210415
55109,Counties,1.2086279421742079
13297,Counties,1.1794448944074432
55055,Counties,1.2447256425059017
26111,Counties,0.9611013179322326
01115,Counties,1.2579609487144066
22097,Counties,0.9896087515474716
37027,Counties,1.1259787381922723
21151,Counties,1.1980255608322299
28081,Counties,0.9820053748581734
44005,Counties,1.2970630659204616
16005,Counties,1.207178466770377
01083,Counties,1.1860141111909583
18067,Counties,1.0918693567821158
41033,Counties,1.0366666140240048
01121,Counties,0.9681685399164264
36019,Counties,1.1339945886814469
48361,Counties,1.0468388767192156
42033,Counties,1.0843745072273323
17183,Counties,0.8369617113625794
55071,Counties,0.9884563728250564
30013,Counties,1.145687470223916
38015,Counties,1.0788979234138423
37195,Counties,1.012572926426973
47119,Counties,1.3109569629713396
01043,Counties,1.0974255543822595
36009,Counties,0.9647960416849111
28075,Counties,0.9600962955126848
36011,Counties,1.0992537936382434
13127,Counties,1.0881545621425168
39145,Counties,0.8693620964140796
01051,Counties,1.0680561352372095
54081,Counties,0.8091401425178146
48213,Counties,1.5582430437858916
53029,Counties,1.332739463003434
48397,Counties,1.1603626936012195
51069,Counties,1.1454800463173564
37109,Counties,1.2619071417874033
53021,Counties,1.3278256690836614
39141,Counties,0.9660240480111969
42111,Counties,1.0184975209646814
36105,Counties,1.1626181078493032
05069,Counties,0.677253292896199
29043,Counties,1.207226217406834
18085,Counties,1.2660954740583161
40119,Counties,0.9978753005148085
16083,Counties,1.2494367160282924
33005,Counties,1.1919227302092132
39043,Counties,1.1304753493571826
05145,Counties,1.0061840571785656
18005,Counties,1.1494014023372288
45057,Counties,1.1327515858919055
35061,Counties,1.220532114627852
51165,Counties,1.0139185103244837
26159,Counties,1.2078286780897538
20103,Counties,1.1939746930128414
29051,Counties,0.9620881038921701
41059,Counties,1.268988843086298
29031,Counties,1.0044658390551402
48291,Counties,1.2290416666666666
51680,Counties,0.9620874701299311
53041,Counties,1.2780056528588637
56025,Counties,1.0616651033345357
41053,Counties,1.2105237012017187
48099,Counties,1.165355597594863
26037,Counties,1.2094745118881993
47001,Counties,1.0493858700352268
24001,Counties,0.7090382314402305
28035,Counties,0.9438463145797418
39063,Counties,1.1421958422939067
55141,Counties,0.9828566143191712
18043,Counties,1.1267096011880888
12107,Counties,1.5642787654320987
21029,Counties,1.2501815921259114
45073,Counties,1.0691999875029112
48021,Counties,1.2495892804806563
21047,Counties,0.8527539011974009
51015,Counties,1.0706445405897755
37171,Counties,1.0292007201782734
36053,Counties,1.0415542395380024
12089,Counties,1.3231489945777226
22045,Counties,0.892002026956931
12087,Counties,1.1955783112443217
40145,Counties,1.138842642857576
53027,Counties,1.2851046758931046
53007,Counties,1.1480429281198303
47141,Counties,1.169432891649909
06115,Counties,1.1877460148777896
23003,Counties,1.0397133814110078
04001,Counties,3.004075545937438
35031,Counties,2.177564758961681
53009,Counties,1.2760064511193836
25011,Counties,1.06802054814771
20161,Counties,0.9232728563381313
01049,Counties,1.0140208288072996
40101,Counties,0.7751926605504587
26155,Counties,1.1034110884246897
39013,Counties,1.0215340595600197
26073,Counties,1.0388001259899207
13031,Counties,1.0257395805766585
18053,Counties,1.0022920261236015
55097,Counties,1.1116596113230783
18059,Counties,1.2535621136378852
40037,Counties,0.9644304822820859
39081,Counties,0.904887777137921
45047,Counties,0.9087591004691796
40125,Counties,0.818626005722144
13013,Counties,1.3474719092387923
37193,Counties,1.1499018839159314
54033,Counties,0.8935370719870585
42005,Counties,1.0006685599307217
18177,Counties,1.0807038581332262
18109,Counties,1.1543966682284932
47059,Counties,1.0252428115015972
13295,Counties,1.2574252330535283
45031,Counties,0.917076808351976
51019,Counties,1.0857701583682413
05085,Counties,1.0295843817397554
48471,Counties,1.2242487599449956
37161,Counties,1.0887179734139936
28067,Counties,0.9895659304002884
12023,Counties,1.2767822723766875
42037,Counties,1.0259801081226694
17001,Counties,0.9873899825471948
15007,Counties,1.0720396995708155
26103,Counties,1.036953401094605
13285,Counties,0.9327649427420966
01127,Counties,0.9083445256399807
51095,Counties,0.9888493193261639
38035,Counties,1.0180454530483185
45059,Counties,1.1030524473214876
39101,Counties,0.9935928020144904
37031,Counties,1.3431357822613021
41035,Counties,1.1207883603682596
17199,Counties,0.8330835788757932
47147,Counties,1.2044310248255565
19049,Counties,1.057569416546264
34033,Counties,0.8316654894046417
20015,Counties,1.0123095530832953
36113,Counties,1.1185550085130531
35005,Counties,0.977337564757951
48203,Counties,0.9843982970070534
21145,Counties,0.8710296428972709
51199,Counties,0.9344607735841326
36051,Counties,1.167497517444981
29187,Counties,1.0110348832470761
42025,Counties,1.0804335016835016
51061,Counties,1.2084651801245367
21195,Counties,0.6435276125743415
48409,Counties,1.2570052916804273
39009,Counties,0.9335943796394485
35025,Counties,1.4221353949306492
06033,Counties,1.2150452184878602
48347,Counties,1.1303075033640189
36043,Counties,1.1334925251401824
20155,Counties,1.0003601729567138
27131,Counties,1.3282356774227178
13255,Counties,1.0007977433022042
27013,Counties,1.0717393794237837
13047,Counties,1.1399161362189687
26067,Counties,1.2058917366915725
35035,Counties,1.2540185587121377
51143,Counties,1.219733803568253
37037,Counties,1.1163383737517831
06103,Counties,1.1269748090391094
13179,Counties,0.9713932595201493
37163,Counties,1.2919662325989716
30049,Counties,1.2637143736951577
26117,Counties,1.2899594436717663
36115,Counties,1.0968928363424577
36021,Counties,1.1533730483367055
21199,Counties,1.177150601504354
41011,Counties,1.1582465132496513
42015,Counties,0.9396708763605915
47063,Counties,1.049522772885521
27035,Counties,1.0979138185441757
39087,Counties,0.9331022629310344
55017,Counties,1.1310017570040827
54055,Counties,0.7668395725160053
36077,Counties,1.0286885147324112
55111,Counties,1.1536416678076058
05033,Counties,1.0161060173283822
39167,Counties,1.0235034092699136
22001,Counties,1.0770010523591822
05115,Counties,0.9849290347844074
45055,Counties,0.9754146740145712
38101,Counties,0.9427467448338407
50021,Counties,1.0614864621765006
26149,Counties,1.1043019716412883
47167,Counties,0.9999791351714539
48427,Counties,0.8346074851125921
39143,Counties,1.0711912461506876
39083,Counties,1.1316681591343687
53045,Counties,1.343302786531763
37069,Counties,1.3997856519928147
37167,Counties,1.1153658817628478
40047,Counties,0.7467470414201183
13157,Counties,1.2972777118143097
21185,Counties,1.1167918590183774
17077,Counties,0.9359101644506648
45043,Counties,1.3657387130903145
33001,Counties,1.2907057818919854
36037,Counties,1.2302950451383994
37077,Counties,1.3051406410545572
28087,Counties,0.9273895580253294
18173,Counties,1.10645522547905
39077,Counties,0.9738548981420168
50023,Counties,1.108707520312892
37107,Counties,0.9454622103732427
26015,Counties,1.1919104072547948
48497,Counties,1.3820025951744954
37087,Counties,1.1790813635368789
27027,Counties,0.9744478378031566
21125,Counties,1.0764791670272982
53071,Counties,1.0309359699072391
31079,Counties,1.0713210889346376
37061,Counties,1.0388296924235831
17195,Counties,0.9870090332430614
48001,Counties,1.0741930684635914
49045,Counties,1.3314498700766133
29145,Counties,0.9665950386799468
37047,Counties,1.0551925970950093
22113,Counties,1.1702939340251413
37105,Counties,1.067628008827488
