Geo_Type,Geo_Name,Geo_ID,MedianHomeValue
US.ZIP5,Chelmsford,01824,444858
US.ZIP5,Dracut,01826,361530
US.ZIP5,Dunstable,01827,535024
US.ZIP5,Haverhill,01830,323683
US.ZIP5,Haverhill,01832,308856
US.ZIP5,Georgetown,01833,532714
US.ZIP5,Groveland,01834,442203
US.ZIP5,Haverhill,01835,315485
US.ZIP5,Lawrence,01840,120313
US.ZIP5,Lawrence,01841,282708
US.ZIP5,Lawrence,01843,264474
US.ZIP5,Methuen,01844,348880
US.ZIP5,North Andover,01845,539167
US.ZIP5,Lowell,01850,245541
US.ZIP5,Lowell,01851,294683
US.ZIP5,Lowell,01852,298241
US.ZIP5,Lowell,01854,270216
US.ZIP5,Merrimac,01860,398393
US.ZIP5,North Billerica,01862,411617
US.ZIP5,North Chelmsford,01863,374292
US.ZIP5,North Reading,01864,588804
US.ZIP5,Reading,01867,580977
US.ZIP5,Tewksbury,01876,406518
US.ZIP5,Tyngsboro,01879,413080
US.ZIP5,Wakefield,01880,534176
US.ZIP5,Westford,01886,574905
US.ZIP5,Wilmington,01887,483386
US.ZIP5,Winchester,01890,931180
US.ZIP5,Lynn,01901,268636
US.ZIP5,Lynn,01902,312291
US.ZIP5,Lynn,01904,350829
US.ZIP5,Lynn,01905,295192
US.ZIP5,Saugus,01906,404704
US.ZIP5,Swampscott,01907,522210
US.ZIP5,Nahant,01908,691751
US.ZIP5,Amesbury,01913,369244
US.ZIP5,Beverly,01915,464698
US.ZIP5,Boxford,01921,709353
US.ZIP5,Byfield,01922,556628
US.ZIP5,Danvers,01923,451183
US.ZIP5,Essex,01929,660542
US.ZIP5,Gloucester,01930,481726
US.ZIP5,Ipswich,01938,573256
US.ZIP5,Lynnfield,01940,673271
US.ZIP5,Manchester,01944,841509
US.ZIP5,Marblehead,01945,682502
US.ZIP5,Middleton,01949,591546
US.ZIP5,Newburyport,01950,607830
US.ZIP5,Newbury,01951,594133
US.ZIP5,Salisbury,01952,419636
US.ZIP5,Peabody,01960,411467
US.ZIP5,Rockport,01966,577409
US.ZIP5,Rowley,01969,485701
US.ZIP5,Salem,01970,386015
US.ZIP5,South Hamilton,01982,616972
US.ZIP5,Topsfield,01983,621071
US.ZIP5,Wenham,01984,656310
US.ZIP5,West Newbury,01985,607539
US.ZIP5,Bellingham,02019,346535
US.ZIP5,Brant Rock,02020,455263
US.ZIP5,Canton,02021,573317
US.ZIP5,Cohasset,02025,955948
US.ZIP5,Dedham,02026,503665
US.ZIP5,Dover,02030,1172166
US.ZIP5,East Walpole,02032,522645
US.ZIP5,Foxboro,02035,480749
US.ZIP5,Franklin,02038,481232
US.ZIP5,Hingham,02043,826210
US.ZIP5,Hull,02045,492730
US.ZIP5,Mansfield,02048,436213
US.ZIP5,Marshfield,02050,500933
US.ZIP5,Medfield,02052,722251
US.ZIP5,Medway,02053,446960
US.ZIP5,Millis,02054,446299
US.ZIP5,Norfolk,02056,540346
US.ZIP5,North Marshfield,02059,750000
US.ZIP5,Norwell,02061,669865
US.ZIP5,Norwood,02062,448897
US.ZIP5,Scituate,02066,635126
US.ZIP5,Sharon,02067,599042
US.ZIP5,South Walpole,02071,482418
US.ZIP5,Stoughton,02072,361348
US.ZIP5,Walpole,02081,532418
US.ZIP5,Westwood,02090,786100
US.ZIP5,Wrentham,02093,516333
US.ZIP5,Boston,02108,1271327
US.ZIP5,Boston,02109,972128
US.ZIP5,Boston,02110,1118313
US.ZIP5,Boston,02111,965976
US.ZIP5,Boston,02113,646893
US.ZIP5,Boston,02114,750000
US.ZIP5,Boston,02115,779472
US.ZIP5,Boston,02116,1251921
US.ZIP5,Boston,02118,876570
US.ZIP5,Roxbury,02119,452655
US.ZIP5,Roxbury Crossing,02120,497941
US.ZIP5,Dorchester,02121,527818
US.ZIP5,Dorchester,02122,482062
US.ZIP5,Dorchester Center,02124,453589
US.ZIP5,Dorchester,02125,464920
US.ZIP5,Mattapan,02126,375356
US.ZIP5,South Boston,02127,623539
US.ZIP5,East Boston,02128,429017
